Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
cable de tv,0.0,1.0,0.0,3.0,2019-05-05,gsc_property,worldwide,desktop,
cable del puerto,0.0,1.0,0.0,4.0,2019-05-05,gsc_property,worldwide,desktop,
cable en vivo,0.0,1.0,0.0,31.0,2019-05-05,gsc_property,worldwide,desktop,
cable hd online,0.0,1.0,0.0,10.0,2019-05-05,gsc_property,worldwide,desktop,
cable onda chat,0.0,1.0,0.0,38.0,2019-05-05,gsc_property,worldwide,desktop,
cable online chile,0.0,5.0,0.0,8.8,2019-05-05,gsc_property,worldwide,desktop,
cable por internet chile,0.0,1.0,0.0,8.0,2019-05-05,gsc_property,worldwide,desktop,
cable prepago,0.0,2.0,0.0,5.0,2019-05-05,gsc_property,worldwide,desktop,
cable satelital gratis,0.0,1.0,0.0,7.0,2019-05-05,gsc_property,worldwide,desktop,
cable tu mundo,0.0,1.0,0.0,7.0,2019-05-05,gsc_property,worldwide,desktop,
cable tv,0.0,7.0,0.0,4.142857142857142,2019-05-05,gsc_property,worldwide,desktop,
cable.tv,0.0,2.0,0.0,3.0,2019-05-05,gsc_property,worldwide,desktop,
cablehogar programación,0.0,1.0,0.0,54.0,2019-05-05,gsc_property,worldwide,desktop,
canal 15.2 en vivo,0.0,1.0,0.0,9.0,2019-05-05,gsc_property,worldwide,desktop,
canal adulto online,0.0,1.0,0.0,7.0,2019-05-05,gsc_property,worldwide,desktop,
canal claro tv en vivo por internet,0.0,1.0,0.0,80.0,2019-05-05,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,12.0,2019-05-05,gsc_property,worldwide,desktop,
canal red en vivo,0.0,1.0,0.0,70.0,2019-05-05,gsc_property,worldwide,desktop,
canale de cable,0.0,1.0,0.0,5.0,2019-05-05,gsc_property,worldwide,desktop,
canale online,0.0,1.0,0.0,5.0,2019-05-05,gsc_property,worldwide,desktop,
canales,0.0,2.0,0.0,10.5,2019-05-05,gsc_property,worldwide,desktop,
canales cable,0.0,2.0,0.0,14.5,2019-05-05,gsc_property,worldwide,desktop,
canales claro,0.0,1.0,0.0,69.0,2019-05-05,gsc_property,worldwide,desktop,
canales claro tv,0.0,1.0,0.0,9.0,2019-05-05,gsc_property,worldwide,desktop,
canales d,0.0,1.0,0.0,8.0,2019-05-05,gsc_property,worldwide,desktop,
canales de,0.0,1.0,0.0,7.0,2019-05-05,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,82.0,2019-05-05,gsc_property,worldwide,desktop,
canales de tv cable prepago,0.0,1.0,0.0,6.0,2019-05-05,gsc_property,worldwide,desktop,
canales de tv online,0.0,1.0,0.0,40.0,2019-05-05,gsc_property,worldwide,desktop,
canales del mundo en vivo por internet,0.0,2.0,0.0,79.0,2019-05-05,gsc_property,worldwide,desktop,
canales entel,0.0,1.0,0.0,9.0,2019-05-05,gsc_property,worldwide,desktop,
canales hd,0.0,2.0,0.0,14.0,2019-05-05,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,19.0,2019-05-05,gsc_property,worldwide,desktop,
canales online chile,0.0,1.0,0.0,40.0,2019-05-05,gsc_property,worldwide,desktop,
canales play,0.0,2.0,0.0,1.5,2019-05-05,gsc_property,worldwide,desktop,
canales tv cable,0.0,1.0,0.0,10.0,2019-05-05,gsc_property,worldwide,desktop,
canales tvhd.com,0.0,1.0,0.0,10.0,2019-05-05,gsc_property,worldwide,desktop,
catalogo de prepagos de andes,0.0,1.0,0.0,31.0,2019-05-05,gsc_property,worldwide,desktop,
cdf online,0.0,1.0,0.0,45.0,2019-05-05,gsc_property,worldwide,desktop,
cdf premium online,0.0,1.0,0.0,50.0,2019-05-05,gsc_property,worldwide,desktop,
cdf tv online,0.0,1.0,0.0,26.0,2019-05-05,gsc_property,worldwide,desktop,
cdo premium online gratis,0.0,1.0,0.0,43.0,2019-05-05,gsc_property,worldwide,desktop,
tuves,2.0,2.0,1.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
tu es hd,1.0,1.0,1.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
tuve tv,1.0,1.0,1.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
tuves chile,1.0,1.0,1.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
tuves programacion,1.0,1.0,1.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
tuveshd.cl,1.0,1.0,1.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
tv hd,1.0,5.0,0.2,6.6,2019-05-05,gsc_property,worldwide,tablet,
+tv,0.0,1.0,0.0,8.0,2019-05-05,gsc_property,worldwide,tablet,
cable online chile,0.0,1.0,0.0,9.0,2019-05-05,gsc_property,worldwide,tablet,
cable tuves,0.0,2.0,0.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
canales cable online,0.0,1.0,0.0,22.0,2019-05-05,gsc_property,worldwide,tablet,
canales on line,0.0,1.0,0.0,8.0,2019-05-05,gsc_property,worldwide,tablet,
canales online,0.0,8.0,0.0,6.75,2019-05-05,gsc_property,worldwide,tablet,
chile tv hd,0.0,1.0,0.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
chile tv online,0.0,1.0,0.0,22.0,2019-05-05,gsc_property,worldwide,tablet,
compañias de tv cable en chile,0.0,1.0,0.0,5.0,2019-05-05,gsc_property,worldwide,tablet,
entel tv canales,0.0,1.0,0.0,10.0,2019-05-05,gsc_property,worldwide,tablet,
guia de programacion,0.0,1.0,0.0,5.0,2019-05-05,gsc_property,worldwide,tablet,
guia tv,0.0,1.0,0.0,95.0,2019-05-05,gsc_property,worldwide,tablet,
guia tv directv,0.0,2.0,0.0,32.0,2019-05-05,gsc_property,worldwide,tablet,
hbo chile programacion,0.0,3.0,0.0,9.666666666666666,2019-05-05,gsc_property,worldwide,tablet,
hbo programacion chile,0.0,1.0,0.0,9.0,2019-05-05,gsc_property,worldwide,tablet,
hd,0.0,9.0,0.0,6.222222222222222,2019-05-05,gsc_property,worldwide,tablet,
hd o programación,0.0,2.0,0.0,6.0,2019-05-05,gsc_property,worldwide,tablet,
mi tv chile,0.0,1.0,0.0,6.0,2019-05-05,gsc_property,worldwide,tablet,
prepago cable,0.0,1.0,0.0,5.0,2019-05-05,gsc_property,worldwide,tablet,
programacion,0.0,2.0,0.0,9.0,2019-05-05,gsc_property,worldwide,tablet,
programacion boomerang chile,0.0,1.0,0.0,8.0,2019-05-05,gsc_property,worldwide,tablet,
programacion cable,0.0,2.0,0.0,6.0,2019-05-05,gsc_property,worldwide,tablet,
programacion cable chile,0.0,1.0,0.0,8.0,2019-05-05,gsc_property,worldwide,tablet,
programacion de hbo chile,0.0,1.0,0.0,9.0,2019-05-05,gsc_property,worldwide,tablet,
programacion hbo,0.0,8.0,0.0,10.0,2019-05-05,gsc_property,worldwide,tablet,
programacion hbo chile,0.0,17.0,0.0,9.0,2019-05-05,gsc_property,worldwide,tablet,
programacion hbo movistar chile,0.0,1.0,0.0,10.0,2019-05-05,gsc_property,worldwide,tablet,
programación hd o,0.0,2.0,0.0,9.0,2019-05-05,gsc_property,worldwide,tablet,
programación tv cable,0.0,1.0,0.0,10.0,2019-05-05,gsc_property,worldwide,tablet,
programaco,0.0,1.0,0.0,10.0,2019-05-05,gsc_property,worldwide,tablet,
punto tv,0.0,1.0,0.0,8.0,2019-05-05,gsc_property,worldwide,tablet,
television cable,0.0,2.0,0.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
tu tv,0.0,3.0,0.0,1.3333333333333333,2019-05-05,gsc_property,worldwide,tablet,
tu tv hd,0.0,4.0,0.0,4.5,2019-05-05,gsc_property,worldwide,tablet,
tu tv hd en vivo,0.0,1.0,0.0,2.0,2019-05-05,gsc_property,worldwide,tablet,
tu.tv,0.0,1.0,0.0,2.0,2019-05-05,gsc_property,worldwide,tablet,
tubiotv,0.0,1.0,0.0,2.0,2019-05-05,gsc_property,worldwide,tablet,
tutv hd,0.0,1.0,0.0,10.0,2019-05-05,gsc_property,worldwide,tablet,
tuves tv,0.0,1.0,0.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
tv .cl,0.0,1.0,0.0,11.0,2019-05-05,gsc_property,worldwide,tablet,
tv cable,0.0,1.0,0.0,8.0,2019-05-05,gsc_property,worldwide,tablet,
tv cable chile,0.0,3.0,0.0,3.3333333333333335,2019-05-05,gsc_property,worldwide,tablet,
tv de paga online,0.0,1.0,0.0,1.0,2019-05-05,gsc_property,worldwide,tablet,
tv digital por internet,0.0,1.0,0.0,7.0,2019-05-05,gsc_property,worldwide,tablet,
tv.cl,0.0,1.0,0.0,7.0,2019-05-05,gsc_property,worldwide,tablet,
veo tv online,0.0,1.0,0.0,9.0,2019-05-05,gsc_property,worldwide,tablet,
